Company,Growth Margin,Operating Margin,ROE,Forward P/E,PEG,Revenue TTM Growth,FCF Margin,Debt/Equity,Current Ratio,R&D Intensity,Investment Ratio,Growth,Profitability,Valuation,Safety,Stability Score (Rev- Var),Moat Score (G.Margin- Var),R&D Score,Investment Score,Score
"Shionogi & Co., Ltd.",85.612,36.168,12.370000000000001,13.493724,0.0,9.355012890272096,0.0,0.016066975837124537,6.634907876839372,24.123418801727393,11.882398241744578,0.06221446986102995,0.44615,0.8466030253812338,0.9919665120814377,0.00034831596428996914,0.4,1.0,1.0,39.9
argenx SE,52.153000000000006,21.076,24.723,84.66048,1.3634,88.10466458304863,0.0,0.0070790281494391505,5.595274612632258,54.49745274771352,,0.5,0.2746,0.13092800000000002,0.9964604859252804,0.20864594233020362,0.9985552124465578,1.0,0.5,39.9
Snowflake Inc.,66.788,-29.719,-42.396,291.5914,10.2059,35.39133868802971,15.882080248306021,1.1347359574618738,1.4844978266079516,45.624293283451166,11.407254350359972,0.43416198125756733,0.3139173354025502,0.3,0.1211244566519879,0.8494977499577062,1.0,1.0,1.0,39.4
GSK plc,72.43399600000001,32.608002,41.52,10.916278,0.3819,3.3977660860434242,14.7870151642155,1.1732810492867285,0.8672588085189911,21.401517808542188,38.103690808055205,0.0,0.7282918097017959,0.826225,0.0,0.38799333691808235,1.0,0.964795165208364,0.4865846487098844,39.3
"Applied Materials, Inc.",48.501998,30.581000000000003,35.634997,23.99897,2.2506,7.098385742685651,20.36447103011755,0.34674938474159145,2.50133198021058,12.02357637915198,21.212313546886428,0.02997693918122359,0.5423538835843129,0.49772442424242425,0.7019583026818492,0.47923758425276886,1.0,0.4131515517148223,0.8619485878469683,39.3
GSK plc,72.43399600000001,32.608002,41.52,10.916278,0.3819,3.3977660860434242,14.7870151642155,1.1732810492867285,0.8672588085189911,21.401517808542188,38.103690808055205,0.0,0.7282918097017959,0.826225,0.0,0.38799333691808235,1.0,0.964795165208364,0.4865846487098844,39.3
GSK plc,72.43399600000001,32.608002,41.52,10.916278,0.3819,3.3977660860434242,14.7870151642155,1.1732810492867285,0.8672588085189911,21.401517808542188,38.103690808055205,0.0,0.7282918097017959,0.826225,0.0,0.38799333691808235,1.0,0.964795165208364,0.4865846487098844,39.3
"Super Micro Computer, Inc.",11.059,3.9669999999999996,17.899999,11.879718,0.0,23.77185841341976,9.194194820183228,0.7583425596899119,5.246373239076217,3.0582602264687972,7.347531516217655,0.2681694059059966,0.10078494850152692,0.7377741289117289,0.620828720155044,0.7363586034874228,0.4147845935347267,0.0,1.0,39.2
"Axsome Therapeutics, Inc.",91.47799599999999,-29.869,-2.80685,-61.643513,0.0,72.13363008512493,-25.409782752586178,2.973752993499829,1.5686102560954578,47.585080490548464,,0.5,0.25,1.0,0.14215256402386445,0.0,0.6,1.0,0.5,39.2
Lam Research Corporation,49.313,34.354,62.261003,37.70726,2.3915,24.18874683153324,31.727209763345677,0.45474328302482586,2.210118102893768,11.364473994769012,11.514006891360774,0.27412495473618914,0.7116184146945473,0.16967606060606066,0.5751578842110291,0.0,1.0,0.3743808232217066,1.0,39.0
Astellas Pharma Inc.,81.856,20.57,5.165,21.294708,0.0,13.84148252554942,0.0,0.5494288801292578,1.1316293177343846,17.887028887204007,28.218334941352403,0.12630689322213456,0.29641666666666666,0.8310009299265677,0.2581928893689672,0.8125381206840366,0.4,0.7580605227767063,0.7062592235255022,38.8
Vertiv Holdings Co,35.724998,20.491,38.862,56.32558,0.9052,29.67514356187685,12.639424246692876,1.0175977474883215,1.743532992115092,0.0,13.52627017940311,0.35250205088395503,0.3499368687224406,0.167584,0.18588324802877298,1.0,0.8562947791782007,0.0,1.0,38.8
"AeroVironment, Inc.",30.997999999999998,-15.242,-1.704,84.68286,0.0,104.7379898799147,-22.648649570145572,0.18741657874187473,5.962750518313753,10.820939231411607,145.26218731500475,0.5,0.0,0.05974998026720024,0.9062917106290627,0.9156236209626871,0.29360672453375103,0.34240819008303575,0.0,38.7
JSW Energy Limited,62.934999999999995,42.25,7.455,86.05769,0.0,58.911380072406985,0.0,1.8341749681942794,1.03075689988067,0.0,174.77152414497405,0.5,0.4182083333333333,0.324625,0.007689224970167496,0.46743924549606797,0.26463718380031,0.0,0.0,38.6
Premier Explosives Limited,38.507998,18.853001,0.0,0.0,0.0,58.48125750807196,0.0,0.16537220554450563,1.28192664037039,0.11502719736614223,29.62760318708751,0.5,0.03210834166666666,0.6645087805736196,0.4877955573203447,0.5103813633690054,0.2052079552215151,0.0,0.6749421513980554,38.4
"Gilead Sciences, Inc.",78.533,39.156,33.403,15.940782,0.208,1.8102046479572262,24.874662009914374,1.2679034307496824,1.3153990526409867,20.31141226080715,5.731830282132341,0.0,0.8119471834159531,0.8651536818181818,0.07884976316024667,0.0,1.0,0.900671309459244,1.0,38.3
Outdoor Holding Company,97.941,-50.690999999999995,-20.916,0.0,0.0,-14.713441345133376,-282.27769267252285,0.10546167916496324,3.277629039674021,0.0,10.470081671399171,0.0,0.25,1.0,0.9472691604175184,0.3180470229494372,0.0,0.0,1.0,38.0
EHang Holdings Limited,61.519,-53.081,-30.855,78.695656,0.0,61.04926642724217,0.0,0.36270847462661443,2.5031243944971906,78.3692600143081,25.372406763780475,0.5,0.17932499999999998,0.3,0.6944268613109904,0.34431151929951276,1.0,1.0,0.7695020719159894,37.7
Cipla Limited,66.691,22.311,0.0,23.684294,0.0,4.604713568256211,0.0,0.014047500356645386,4.246661171853916,0.47922302930798055,32.639801060013404,0.0,0.28335,0.4964527424242424,0.9929762498216773,0.7488087635389978,0.8742216394780399,0.0,0.6080044208885911,37.6
Safran SA,49.018002,16.145,34.745997,37.33496,1.7842,22.34939895132959,0.0,0.3867039782181213,0.9333102049530316,,31.030444964871194,0.24784855644756557,0.2909083250000001,0.3171009696969697,0.30664801089093935,1.0,1.0,0.0,0.643767889669529,37.6
Sun Pharmaceutical Industries Limited,78.24799999999999,24.344999,0.0,51.845165,0.0,10.242434000437894,0.0,0.03270914932311908,2.892374552124,0.0,18.144323270413302,0.07489191429196992,0.32787499166666667,0.06565059582004579,0.9567390633694405,1.0,0.953205680575005,0.0,0.9301261495463711,37.5
"Ono Pharmaceutical Co., Ltd.",68.73700000000001,17.246,0.0,11.093704,0.0,10.447920269278367,0.0,0.18745966201078407,3.0688892485299673,24.805946583222948,17.908729868496508,0.07782743241826239,0.2581916666666667,0.8907797437884137,0.906270168994608,0.22759627508090263,0.4,1.0,0.9353615584778554,37.3
"Analog Devices, Inc.",60.150999999999996,28.551,5.652,30.888594,0.824,19.842006860437838,35.062117980787136,0.25490357550797776,2.32443124256891,15.650670376620308,13.824879172158088,0.21202866943482626,0.5308499999999999,0.44058918181818185,0.7036560228882386,0.0,1.0,0.6265100221541358,1.0,37.3
Ipca Laboratories Limited,65.825,13.701999,0.0,26.700106,0.0,11.843211605243539,0.0,0.19612143715504896,2.6269748807737763,0.2595147726731404,58.696606423879146,0.09776016578919342,0.21520833333333336,0.47435834671321186,0.8086830016159197,0.8421269415211858,0.9636212920510705,0.0,0.02896430169157449,37.2
"MacroGenics, Inc.",-9.725000999999999,-1.65271,-69.705003,-0.6618257,0.0,81.74527576161655,-127.96897068887691,0.7989832253635935,5.255,123.1848747851019,,0.5,0.0,1.0,0.6005083873182033,0.0,0.481181149191343,1.0,0.5,37.2
Ather Energy Limited,17.384,-28.297,0.0,-46.63153,0.0,23.415661497223816,51.46552383867758,11.894444444444444,0.7852494577006508,0.0,12.86038224813735,0.2630808785317688,0.25,1.0,0.0,0.5,0.0,0.0,1.0,36.9
"Netflix, Inc.",48.084998,28.219998,42.861,45.794785,1.2886,13.98218128694767,20.706136887269558,0.5792427261748695,1.3411604463487445,7.704873401664345,6.187869837023174,0.12831687552782386,0.558426107393913,0.136912,0.2956687484997514,0.7940432390493959,0.912328823703451,0.15911020009790267,1.0,36.5
HDFC Bank Limited,0.0,39.472,10.8430006,10.259443,0.0,22.248745331899954,0.0,1.1050040872852018,1.0,0.0,5.553390240055054,0.2464106475985708,0.21095833833333336,1.0,0.0,0.6011212740509688,0.5,0.0,1.0,36.5
"Synopsys, Inc.",81.128,9.5,6.5019995,29.78682,6.1778,13.831233019819066,21.637220696538048,0.5482734434273028,1.6246491572660993,35.20171156055362,9.389433664211278,0.12616047171170094,0.3886435058044837,0.2305027272727273,0.38202556760287343,1.0,1.0,1.0,1.0,36.5
INNOVENT BIO,76.616997,12.994,8.435000500000001,793.1818,0.0,30.19047416093357,0.0,0.23431966284421799,2.6120624060093376,42.45478747543563,534.2400148282605,0.35986391658476524,0.25,0.0,0.7858557700802253,0.645560397759518,1.0,1.0,0.0,36.1
Rolls-Royce Holdings plc,25.258000000000003,19.031000000000002,58.436546,0.559655,4.9134,19.010252162390717,0.0,2.038621262458472,1.245087276320123,4.048796943212378,28.69215291750503,0.20014645946272452,0.2835916666666667,0.5259125,0.061271819080030765,1.0,0.8888624973603542,0.0,0.6957299351665549,36.1
EVRAZ plc,43.726003000000006,27.059,63.368,0.77038103,0.0,,0.0,0.68866,1.359,,,0.0,0.38154169166666674,1.0,0.24541999999999997,0.5,0.5,0.0,0.5,35.9
Royalty Pharma plc,117.119,38.848,17.291999999999998,8.414578,2.7801,5.280206508096201,94.134064805723,1.2606509859150492,1.260015117784449,11.7099981657213,0.0,0.004002950115660019,0.7595,0.8175920000000001,0.06500377944611224,0.0,0.5,0.39470577445419414,1.0,35.9
Takeda Pharmaceutical Company Limited,64.976,16.885,1.87,24.962265,0.4185,-3.2659620897853663,16.219435622645566,0.656339695268598,1.158341729712489,15.903531280606437,39.57905216871435,0.0,0.31733696352204643,0.8036020454545454,0.21141558479382322,0.9004562420493486,1.0,0.6413841929768492,0.4537988406952367,35.8
"Chugai Pharmaceutical Co., Ltd.",69.478995,46.967998,21.518,29.88004,4.5719,5.399666713448892,0.0,0.0,6.03681283454353,14.370585567975082,16.653395995543544,0.005709524477841311,0.591641625,0.38145280303030304,1.0,0.0,0.3767827811602944,0.5512109157632401,0.963257866765699,35.6
Alkem Laboratories Limited,62.261003,19.322,0.0,25.80042,0.0,9.873542489835927,0.0,0.11522027356158222,2.760624265443962,0.0,13.843090638930164,0.06962203556908467,0.22152502500000001,0.36023029285367003,0.8825459295801994,0.8384913047938498,0.9199086024748655,0.0,1.0,35.6
"Ionis Pharmaceuticals, Inc.",5.4229997,-101.91101,-39.969003,-19.83155,0.0,69.1211432614564,-12.308073339120673,2.247802837948218,2.8723212176060704,103.8992785845893,,0.5,0.0,1.0,0.4680803044015176,0.0,1.0,1.0,0.5,35.6
"Regeneron Pharmaceuticals, Inc.",49.118,29.563,15.187999999999999,14.434782,1.154,1.3242494141169148,23.68956554452285,0.09035402102281646,4.5976274884101445,37.580171831989254,23.56918302473715,0.0,0.3963213795376904,0.8089893636363636,0.9548229894885918,0.0,1.0,1.0,0.8095737105613967,35.5
"Editas Medicine, Inc.",-2.57379,-7.11627,-1.8858399,-1.2808511,0.0,420.67167478736116,-561.3310256267098,1.1014122674448903,2.7722826334228126,423.32195595826033,,0.5,0.0,1.0,0.44307065835570314,0.0,0.5,1.0,0.5,35.3
Bristol-Myers Squibb Company,73.917997,33.678000000000004,29.319,6.4893312,0.0,0.7974262909834688,27.41604125613182,2.9210782907943793,1.2068439407149085,21.700283758349705,8.391129704823586,0.0,0.7534420104677653,0.7898000000000001,0.05171098517872713,0.0,0.9110347866133428,0.9823696328441003,1.0,35.1
ITC Limited,54.919,29.744,0.0,22.205803,0.0,16.936729861040888,0.0,0.004067396781810094,3.062155934341232,0.0,14.530434298942394,0.1705247123005841,0.24719166666666664,0.6110225853645993,0.9979663016090949,0.1088247524357916,1.0,0.0,1.0,35.1
Bristol-Myers Squibb Company,73.917997,33.678000000000004,29.319,6.4893312,0.0,0.7974262909834688,27.41604125613182,2.9210782907943793,1.2068439407149085,21.700283758349705,8.391129704823586,0.0,0.7534420104677653,0.7898000000000001,0.05171098517872713,0.0,0.9110347866133428,0.9823696328441003,1.0,35.1
"Daré Bioscience, Inc.",0.0,180.7954,0.0,-1.4191176,0.0,-194.35778589892146,0.0,0.0,0.34349762654593435,48751.87430671244,10.623280691447759,0.0,0.25,1.0,0.5,0.5005669775562347,0.0,1.0,1.0,35.0
Australian Strategic Materials Ltd,67.00700499999999,-3.66932,-12.720998999999999,-10.099999,0.0,19.21050345907571,0.0,0.07745345517477044,1.482591971594832,,,0.20300719227251016,0.22505837499999995,1.0,0.5819212653113228,0.0,0.0,0.0,0.5,34.8
Quanta Computer Inc.,7.437,4.047,35.746,16.216946,0.0,46.159189590743246,2.831586795192403,1.1403974735525138,1.1966607354032264,1.9223684044778224,364.68307352051085,0.5,0.21455000000000002,0.8428318787878788,0.04916518385080659,0.0,0.6850410909320859,0.0,0.0,34.7
HEICO Corporation,39.506,23.094,16.176,72.507,2.7295,19.178512673288488,18.260889165867322,0.5910182775441726,3.354383986863785,0.0,7.748535959155852,0.2025501810469784,0.22942407638222767,0.021640000000000017,0.7044908612279137,0.999737408890594,1.0,0.0,1.0,34.7
Energy Fuels Inc.,3.25,-6.2143903,-18.146,363.66666,0.0,20.9870386123549,-207.8681661196701,0.0,8.09901600740097,0.0,,0.2283862658907843,0.0,0.3,1.0,0.8614450883955619,0.005970626661286227,0.0,0.5,34.6
Booz Allen Hamilton Holding Corporation,22.399001,9.792,75.201,11.848355,0.0,3.389158650330152,6.072384161062425,3.9295774647887325,1.78125,0.0,9.571057352641995,0.0,0.2589365346755202,0.7461375,0.1953125,1.0,1.0,0.0,1.0,34.3
Takeda Pharmaceutical Company Limited,64.976,16.885,1.87,29.581879,0.4168,-3.2659620897853663,16.219435622645566,0.656339695268598,1.158341729712489,15.903531280606437,39.57905216871435,0.0,0.31733696352204643,0.6923078939393938,0.21141558479382322,0.9004562420493486,1.0,0.6413841929768492,0.4537988406952367,34.1
Lupin Limited,68.307996,23.226999,0.0,24.103472,0.0,11.566939322924563,0.0,0.3166663760281338,1.8745507114409707,0.0,56.082121642432845,0.09381341889892233,0.30445829166666666,0.5790203933685735,0.5603044898461758,0.5004214754404206,0.8469973249391829,0.0,0.08706396350149237,33.9
Aurobindo Pharma Limited,58.80499999999999,15.222,0.0,18.349655,0.0,6.233932862117889,0.0,0.2530483883415224,1.8500089222835052,0.0727053181030255,113.97926050068084,0.01762761231596985,0.15855833333333327,0.7496144956521044,0.585978036400115,0.7937115521447135,0.9661290931040099,0.0,0.0,33.9
Genfit S.A.,100.0,0.17700000000000002,-51.737,-5.2695584,0.0,-5.765965045776245,0.0,0.13938862631498705,3.738520745640409,137.30169353836718,6.2962248376101355,0.0,0.25,1.0,0.9303056868425065,0.0,1.0,1.0,1.0,33.7
Vital Metals Limited,40.923,3.28168,-5.845000000000001,0.0,0.0,,0.0,0.0214722078934555,4.107985974434937,,,0.0,0.007691666666666682,1.0,0.9892638960532723,0.5,0.0,0.0,0.5,33.6
Magellan Aerospace Corporation,12.767999999999999,6.621,4.833,20.602411,0.0,5.295261410171006,6.92753339952316,0.11414910897207604,2.612043272534506,0.0,37.90043193421848,0.00421802014530008,0.016062778329359664,0.6949417668513936,0.8459362636475884,0.952584239930421,0.4579953734495017,0.0,0.49110151257292267,33.6
ASELSAN Elektronik Sanayi ve Ticaret Anonim Sirketi,31.778000000000002,24.903,11.788,21.567741,0.0,33.7511950250233,9.244426428790884,0.21794354362839388,1.3394220933015752,3.043571652714412,72.05006362026683,0.41073135750033285,0.13279522023992402,0.5075423723917021,0.4758837515111969,0.3008288770807547,0.7801367394921829,0.0,0.0,33.5
Arafura Rare Earths Limited,0.0,0.0,-13.117999999999999,-28.5,0.0,,0.0,0.00159196520209794,8.369349482498176,,,0.0,0.0,1.0,0.999204017398951,0.5,0.5,0.0,0.5,33.5
"Immunovant, Inc.",0.0,0.0,-77.57599400000001,-8.191419,0.0,,0.0,0.0,12.320661625708885,,,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,33.5
"Annovis Bio, Inc.",0.0,0.0,-3.65029,-1.1491712,0.0,,0.0,0.0,7.648350304656764,,,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.5,33.5
WuXi Biologics (Cayman) Inc.,42.653,27.371000000000002,10.505,35.47573,1.8025,21.97867674339353,0.0,0.11361035533693237,2.8803628225316635,4.396413595118093,90.6335695090014,0.24255252490562187,0.12940833333333335,0.34779462121212124,0.9132855279644497,0.4654461028701531,0.887616115726797,0.0,0.0,33.4
Honeywell International Inc.,36.944,18.505,34.616002,18.175295,1.8257,6.813904190311227,10.514199527674691,2.268530599565082,1.2936306027105786,4.213110438882529,19.582750802612104,0.025912917004446104,0.2802933460639558,0.6799414242424243,0.07340765067764465,1.0,1.0,0.0,0.8981610932752866,33.3
Abbott India Limited,45.281,24.511999,0.0,34.535896,0.0,10.904624992785175,0.0,0.04645949234021946,3.3862591405567124,0.0,3.9849605461696394,0.08435178561121678,0.12327499166666664,0.1585470303030303,0.9767702538298902,1.0,1.0,0.0,1.0,33.3
Australian Rare Earths Limited,0.0,0.0,-15.498999999999999,0.0,0.0,,0.0,0.0291566649547942,7.27497177331737,,,0.0,0.0,1.0,0.9854216675226029,0.5,0.5,0.0,0.5,33.3
Honeywell International Inc.,36.944,18.505,34.616002,18.175295,1.8257,6.813904190311227,10.514199527674691,2.268530599565082,1.2936306027105786,4.213110438882529,19.582750802612104,0.025912917004446104,0.2802933460639558,0.6799414242424243,0.07340765067764465,1.0,1.0,0.0,0.8981610932752866,33.3
Honeywell International Inc.,36.944,18.505,34.616002,18.175295,1.8257,6.813904190311227,10.514199527674691,2.268530599565082,1.2936306027105786,4.213110438882529,19.582750802612104,0.025912917004446104,0.2802933460639558,0.6799414242424243,0.07340765067764465,1.0,1.0,0.0,0.8981610932752866,33.3
Iluka Resources Limited,56.348,21.201,8.001000399999999,12.357143,0.0,-9.114838629565348,0.0,0.12341128622267412,4.0419558359621455,,,0.0,0.18790833333333332,0.9794367393939394,0.9382943568886629,0.12528547046583371,0.8242674372458486,0.0,0.5,33.2
Tokyo Electron Limited,46.833999999999996,26.328000000000003,29.389998000000002,0.0,3.9047,6.6621469485576235,0.0,0.0,2.65627613674079,10.006705530822599,28.749539933750462,0.02374495640796605,0.3129333166666667,0.8,0.9140690341851975,0.0,0.4,0.29451209004838813,0.6944546681388786,33.1
Data Patterns (India) Limited,60.81999999999999,26.769,15.146999999999998,45.200405,0.0,6.283201528602536,0.0,0.004090915118484041,5.244868459092223,0.0,62.56277801693213,0.018331450408607657,0.31446666666666656,0.0,0.997954542440758,0.8366139020921093,0.5447508351977901,0.0,0.0,32.8
"Samsung Biologics Co.,Ltd.",52.544999999999995,36.870998,11.727,45.819572,1.7252,20.82902794411924,10.743530191336935,0.122201370583445,1.5666784770818016,3.0441824674076683,83.31633532992099,0.22612897063027484,0.34905440159447443,0.10198399999999999,0.5805689339787279,0.5333084940688287,0.8940130895986633,0.0,0.0,32.7
"Daikin Industries,Ltd.",34.624,9.993,10.262,0.0,2.013,15.192403360674867,0.0,0.35175600152985587,1.8493629811664842,,53.92975928661493,0.14560576229535524,0.002183333333333337,0.8789600000000001,0.5364627445266932,0.6640707439718438,0.4,0.0,0.13489423807522372,32.7
Voltamp Transformers Limited,27.772000000000002,16.354,0.0,21.459795,0.0,5.167075439605571,0.0,0.001340119087683508,4.440991582246055,0.0,8.944203627284391,0.002386791994365302,0.011283333333333328,0.48024477272727273,0.9993299404561582,1.0,0.8192464288855673,0.0,1.0,32.6
Astra Microwave Products Limited,45.562999999999995,15.827,0.0,41.88406,0.0,23.68994680365217,0.0,0.38553711894706166,2.416395496348743,0.0,,0.26699924005217385,0.05324999999999996,0.1403785885462826,0.6613303146136549,1.0,0.7226380743316325,0.0,0.5,32.6
Chemring Group PLC,68.041,13.614999999999998,14.585999999999999,0.28387097,0.0,9.075925451784084,0.0,0.32851063829787236,1.36953520478601,,51.89681335356601,0.05822750645405834,0.27189166666666664,0.7009370043640538,0.4281284820475663,0.5286450445399469,0.5,0.0,0.18007081436519978,32.4
Xenon Pharmaceuticals Inc.,0.0,-42.416,-37.649,-11.985954,0.0,-100.0,-2681.0488888888885,0.013746533791393392,15.13759191454595,2694.189714649141,,0.0,0.0,1.0,0.9931267331043033,0.4100455919937438,0.5,1.0,0.5,32.2
Texas Instruments Incorporated,57.483,36.736000000000004,29.757,27.297617,1.5624,9.912743390929212,8.125415046010815,0.8561238797780893,5.812199036918138,11.658872386369147,76.54749584345278,0.07018204844184588,0.5175117920500901,0.5107759242424244,0.5719380601109554,0.0,0.9500138948769741,0.39169837566877336,0.0,32.2
Xenon Pharmaceuticals Inc.,0.0,-42.416,-37.649,-11.985954,0.0,-100.0,-2681.0488888888885,0.013746533791393392,15.13759191454595,2694.189714649141,,0.0,0.0,1.0,0.9931267331043033,0.4100455919937438,0.5,1.0,0.5,32.2
"Marvell Technology, Inc.",49.589002,14.895000999999999,-0.749,35.428,0.0,42.99856316249052,19.290395096812503,0.35586401126533895,1.8809236027174592,29.32787015779079,17.144557954205673,0.5,0.19899497580677086,0.2995723616137034,0.5422988950466954,0.0,0.30699508270134207,1.0,0.9523431565732072,32.0
Roche Holding AG,74.786,36.136,31.317,12.772084,0.7175,-0.21596156520430343,0.0,1.04809,,23.71832270890249,25.568724372296803,0.0,0.6037750000000001,0.9203267575757575,0.0,0.0,1.0,1.0,0.7651394583934044,31.9
Wistron Corporation,6.6979999999999995,1.957,24.562,18.045563,0.0,92.68565897327171,-14.032827179447219,1.8411143405291714,1.23182264283669,2.09181066368542,28.544985835672904,0.5,0.12135000000000001,0.8273380606060605,0.05795566070917252,0.0,0.30203139306680554,0.0,0.6990003147628243,31.7
Leading Edge Materials Corp.,0.0,0.0,-12.446000399999999,0.0,0.0,,0.0,0.0,2.3681681669592103,,,0.0,0.0,1.0,0.8420420417398026,0.5,0.5,0.0,0.5,31.6
"Moderna, Inc.",-71.44200000000001,-6.38732,-27.502,-3.2344828,0.0,-39.65616289905027,-178.839516824849,0.07883817427385892,3.9255725190839694,110.53461035987256,8.030515960650472,0.0,0.0,1.0,0.9605809128630706,0.39232699833283347,0.0,1.0,1.0,31.6
"Grifols, S.A.",40.088,18.483,4.99,8.178572,0.0,6.868756545885667,14.710351759985377,1.7061912371253685,2.6360835755258893,5.376281268397781,47.04615617394482,0.026696522084080954,0.1106779313332115,0.8438253510567083,0.40902089388147234,0.7619547194095279,1.0,0.022134192258692998,0.28786319613455946,31.6
"Amazon.com, Inc.",49.607,11.432,24.77,36.237396,1.9715,12.551461523047655,0.9729888116153492,0.4012852969814995,1.0240689917130767,0.0,83.69793793848477,0.10787802175782364,0.20314166666666666,0.3618467272727273,0.30537459943751943,1.0,0.9647111071000305,0.0,0.0,31.4
Paras Defence and Space Technologies Limited,53.301995999999995,19.283001,0.0,42.529938,0.0,15.840489266707756,0.0,0.03753968348223299,3.1329696563566687,0.0,66.99021608819173,0.15486413238153937,0.1465416416666666,0.037425181818181774,0.9812301582588835,0.7693926702423757,0.5437183970956461,0.0,0.0,31.4
Oshkosh Corporation,17.830999,9.685001,15.425,11.379501,0.0,0.632255956290424,2.199624870177179,0.3363640445402299,1.8383808755591406,0.0,34.50717876470013,0.0,0.045208333333333336,0.780875,0.5414131966196702,0.9043888783857679,0.7866788667637736,0.0,0.5665071385622193,31.3
Hindustan Aeronautics Limited,58.148999999999994,17.774999,0.0,36.569553,0.0,9.785129564409408,0.0,3.3160280501669304e-05,2.0431824289464284,0.0,20.17300661855642,0.06835899377727725,0.17436665833333329,0.12773404545454548,0.7607790270963563,1.0,0.09084179926762714,0.0,0.8850442973654129,31.3
Adagene Inc.,100.0,-322.83603,-63.259,-2.7826087,0.0,-78.35369865616575,0.0,0.18068079034729803,2.2921445243376857,9655.161832468677,,0.0,0.25,1.0,0.7326957359107724,0.0,0.5,1.0,0.5,31.3
Trane Technologies plc,36.256,20.187001,39.078,35.286167,2.6744,9.377378588440667,11.166666347628173,0.5890837609455976,1.1039665847954936,0.0,12.924176551643807,0.06253397983486668,0.3369305612302348,0.2315772878787879,0.23144976572607462,1.0,0.9737197104037433,0.0,1.0,31.2
Howmet Aerospace Inc.,32.535,25.037,29.982,63.64984,0.0,10.73988607485227,13.716611549224117,0.6461721539071796,2.30875,0.454322598340162,27.341804841655957,0.08199837249788958,0.322796762910201,0.0,0.5041014230464101,1.0,0.9104084603507823,0.0,0.7257376701854232,31.2
Torrent Pharmaceuticals Limited,75.869006,26.149,0.0,40.11171,0.0,10.89271769290578,0.0,0.42187469123360327,1.191932061248328,0.0833348400869311,23.669012150353367,0.08418168132722544,0.34290833333333337,0.07406499999999999,0.3370456696952803,1.0,1.0,0.0,0.807355285547703,31.0
Torrent Pharmaceuticals Limited,75.869006,26.149,0.0,40.11842,0.0,10.89271769290578,0.0,0.42187469123360327,1.191932061248328,0.0833348400869311,23.669012150353367,0.08418168132722544,0.34290833333333337,0.07396333333333333,0.3370456696952803,1.0,1.0,0.0,0.807355285547703,31.0
"Shin-Etsu Chemical Co., Ltd.",35.703,25.478,11.573,0.0,0.0,7.279764633317076,0.0,0.0036120339648298004,5.975959515466567,,49.98497053032179,0.032568066190243945,0.10042500000000001,1.0,0.9981939830175851,0.0,0.368561297895888,0.0,0.22255621043729357,31.0
Atlas Copco AB (publ),42.729,20.533001000000002,26.405,28.62295,2.9504,-0.570890720415715,16.441763935054226,0.34856132262936174,1.5471688522923654,3.99276412305705,18.70987750895578,0.0,0.30090637445878526,0.5521051212121212,0.46251155175841047,0.614742360883489,1.0,0.0,0.9175582775787604,30.9
RareX Limited,0.0,0.0,-84.967005,0.0,0.0,,0.0,0.0021075333921964025,2.1322215752232228,,,0.0,0.0,1.0,0.7820016271097074,0.5,0.0,0.0,0.5,30.9
"Novavax, Inc.",57.184999999999995,44.169000000000004,0.0,-52.687504,0.0,-14.351131033709239,-50.721805200742885,6.0728239202657806,2.362945793009164,50.96401886764316,,0.0,0.3862833333333333,1.0,0.340736448252291,0.0,0.0,1.0,0.5,30.7
MTU Aero Engines AG,18.370001,13.415,24.277,24.572538,1.2922,20.954875865201505,0.0,0.5271922976841009,1.3931062782109151,1.848241731149651,53.024453024453024,0.2279267980743072,0.11897500000000001,0.623706,0.33468042071067833,0.5188137619939983,0.0,0.0,0.15501215501215504,30.5
HUTCHMED (China) Limited,8.927999999999999,-1.265,46.897998,103.071434,0.0,20.95513831207809,0.0,0.07602858760813107,4.65029759297225,53.476182145904296,1811.561649310984,0.2279305473154013,0.25,0.3,0.9619857061959345,0.0,0.0,1.0,0.0,30.4
HUTCHMED (China) Limited,8.927999999999999,-1.265,46.897998,103.071434,0.0,20.95513831207809,0.0,0.07602858760813107,4.65029759297225,53.476182145904296,1811.561649310984,0.2279305473154013,0.25,0.3,0.9619857061959345,0.0,0.0,1.0,0.0,30.4
HUTCHMED (China) Limited,8.927999999999999,-1.265,46.897998,73.0,0.0,20.95513831207809,0.0,0.07602858760813107,4.65029759297225,53.476182145904296,1811.561649310984,0.2279305473154013,0.25,0.3,0.9619857061959345,0.0,0.0,1.0,0.0,30.4
"Align Technology, Inc.",69.935,16.103001,11.41,13.492202,0.7631,-0.9747601347173314,12.765717024652337,0.03144056947760147,1.2267997271838447,9.224770386810764,16.314947429362704,0.0,0.3351143168721028,0.8939678787878788,0.5409796470571604,0.0,1.0,0.24851590510651556,0.9707789460141621,30.0
Otokar Otomotiv ve Savunma Sanayi A.S.,19.933,13.350001,-18.067,13.864397,0.0,35.869071225757594,19.50688717764562,2.320695829780528,1.0510294201562826,3.1178163352890866,66.38278619766211,0.4409867317965371,0.12089072648038017,0.6183234603300581,0.012757355039070661,0.28655714408414046,0.0,0.0,0.0,30.0
